,Time,Rad Flow,Fpv Close,Fpv Open,High,Bypass,BpvClose,BpvOpen,Class,Outlier
6384,49,0,82,0,50,20,33,33,0,0
6385,51,5,78,0,50,-8,27,29,2,0
6386,47,5,86,-2,46,0,39,39,0,0
6387,49,-5,86,0,46,-29,38,40,2,0
6388,37,0,78,0,18,10,42,60,18,0
6389,37,0,79,0,16,27,42,64,22,0
6390,54,0,86,-1,54,0,32,32,0,0
6391,45,-2,88,0,44,-20,42,44,2,0
6392,41,0,82,-6,38,-6,41,43,2,0
6393,37,0,105,2,30,-15,68,74,6,0
6394,53,0,85,0,52,-24,32,33,2,0
6395,44,0,82,0,44,1,38,38,0,0
6396,44,0,82,1,42,-30,38,41,2,0
6397,44,3,80,0,44,19,36,36,0,0
6398,49,0,86,2,46,-15,38,40,2,0
6399,37,0,91,0,10,25,53,81,28,0
6400,53,0,88,0,54,8,35,33,0,0
6401,46,-1,76,-1,46,-1,30,30,0,0
6402,37,0,105,0,24,1,68,82,14,0
6403,54,-1,83,8,54,0,29,29,0,0
6404,37,0,82,0,38,8,45,43,0,0
6405,43,0,84,-2,42,-4,41,43,2,0
6406,55,-2,85,0,54,-5,30,31,2,0
6407,43,-1,86,0,42,0,44,45,2,0
6408,37,0,78,0,10,-11,41,68,26,0
6409,38,1,77,1,38,17,39,38,0,0
6410,44,0,86,0,42,-29,42,44,2,0
6411,43,2,81,0,42,0,38,40,2,0
6412,54,-3,78,2,54,0,24,24,0,0
6413,46,1,93,8,46,0,47,46,0,0
6414,42,0,84,-6,42,0,41,43,2,0
6415,37,0,78,-3,20,0,42,57,16,0
6416,51,2,102,0,50,0,51,53,2,0
6417,56,0,85,0,56,4,29,28,0,0
6418,37,-5,107,0,36,-18,69,71,2,0
6419,51,-1,84,0,50,-7,33,35,2,0
6420,37,1,106,0,34,0,69,72,4,0
6421,42,1,86,6,42,0,44,45,2,0
6422,41,-2,80,0,42,0,39,39,0,0
6423,37,0,81,0,16,7,44,65,22,0
6424,45,-1,86,-3,44,10,40,42,2,0
6425,42,1,87,8,42,0,45,46,0,0
6426,37,1,90,0,28,31,53,62,8,0
6427,80,0,85,3,-40,5,5,126,122,0
6428,44,0,81,7,44,0,37,37,0,0
6429,43,0,77,3,42,0,35,36,2,0
6430,43,0,76,-1,42,0,32,34,2,0
6431,38,1,79,0,38,18,41,40,0,0
6432,37,0,86,0,36,-14,48,50,2,0
6433,44,1,78,0,44,13,34,34,0,0
6434,37,0,76,0,30,-25,40,45,6,0
6435,64,0,110,0,64,16,46,46,0,0
6436,41,0,79,1,38,-6,39,41,2,0
6437,37,0,77,-4,10,0,41,67,26,0
6438,46,0,84,-6,46,0,39,38,0,0
6439,37,0,77,0,16,-4,41,62,22,0
6440,37,0,75,0,34,-5,38,41,2,0
6441,46,0,86,-3,46,1,41,40,0,0
6442,41,-2,86,0,42,9,46,45,0,0
6443,37,0,77,7,28,0,41,49,8,0
6444,51,0,102,0,50,-21,51,53,2,0
6445,45,0,87,0,46,15,42,41,0,0
6446,37,-56,105,0,36,-1,68,69,0,0
6447,43,-1,79,0,44,24,36,35,0,0
6448,37,0,80,0,10,26,43,70,26,0
6449,37,0,103,0,18,-6,66,85,18,0
6450,45,5,77,0,44,-2,32,34,2,0
6451,45,0,83,0,44,-18,37,39,2,0
6452,37,0,76,0,34,-1,40,43,2,0
6453,37,0,95,0,10,26,58,84,26,0
6454,47,1,81,0,46,0,33,34,0,0
6455,44,-1,76,-6,44,0,31,32,0,0
6456,47,-3,80,0,46,0,33,34,0,0
6457,45,-4,79,0,44,0,34,35,0,0
6458,37,0,77,0,20,-5,40,56,16,0
6459,56,0,95,0,56,23,40,39,0,0
6460,44,5,79,0,44,13,35,35,0,0
6461,53,-1,83,0,54,0,30,29,0,0
6462,44,0,81,0,44,15,38,37,0,0
6463,37,0,80,0,36,-25,43,44,2,0
6464,49,0,81,0,50,0,31,32,0,0
6465,49,0,81,-2,50,-3,32,32,0,0
6466,49,-4,86,0,50,11,37,37,0,0
6467,44,4,81,6,44,6,37,37,0,0
6468,37,2,79,0,30,-19,41,48,6,0
6469,37,0,93,0,12,31,56,81,24,0
6470,37,0,76,0,38,7,39,37,0,0
6471,41,0,100,0,42,7,59,59,0,0
6472,41,0,84,4,38,-16,44,46,2,0
6473,47,1,93,0,46,0,46,47,0,0
6474,37,0,79,0,8,-27,42,71,28,0
6475,56,0,108,0,54,-8,52,53,2,0
6476,37,0,76,-2,38,19,39,37,0,0
6477,37,0,76,0,16,9,39,61,22,0
6478,37,-3,79,0,18,0,42,61,18,0
6479,53,0,88,0,54,15,35,33,0,0
6480,38,0,93,-6,38,4,56,55,0,0
6481,37,2,100,0,34,0,64,67,4,0
6482,44,2,81,0,44,9,38,37,0,0
6483,37,0,77,7,28,-4,41,49,8,0
6484,42,0,88,2,42,0,46,47,0,0
6485,55,1,82,0,54,0,27,28,0,0
6486,43,0,95,0,42,-14,52,54,2,0
6487,41,0,81,0,42,19,41,40,0,0
6488,51,-4,90,0,50,-17,39,41,2,0
6489,37,0,90,0,26,5,52,64,12,0
6490,47,-18,86,0,46,0,39,39,0,0
6491,55,0,84,0,54,0,29,30,0,0
6492,47,0,82,-2,46,0,35,35,0,0
6493,51,1,102,0,52,20,51,50,0,0
6494,45,0,86,0,46,20,41,40,0,0
6495,44,0,86,-3,44,-4,42,42,0,0
6496,43,1,83,2,42,0,40,42,2,0
6497,45,0,79,-1,44,-2,33,35,2,0
6498,44,0,77,0,44,3,34,34,0,0
6499,37,0,76,2,34,0,40,43,2,0
6500,41,0,77,0,42,9,36,36,0,0
6501,49,0,86,0,46,-24,38,40,2,0
6502,37,5,80,5,-2,0,43,83,40,0
6503,37,0,79,6,6,0,42,74,32,0
6504,47,0,76,-1,46,-2,30,30,0,0
6505,50,1,88,0,50,0,39,39,0,0
6506,49,0,84,0,46,-26,36,38,2,0
6507,41,0,77,-5,42,14,36,35,0,0
6508,39,-1,110,0,38,0,71,71,0,0
6509,46,1,79,0,46,9,33,32,0,0
6510,37,0,80,0,8,0,43,72,30,0
6511,38,0,106,0,38,9,68,67,0,0
6512,52,2,81,1,52,0,29,30,0,0
6513,49,0,79,-2,50,0,30,30,0,0
6514,79,0,83,0,-40,0,4,124,120,0
6515,46,0,79,0,46,0,34,33,0,0
6516,46,-4,86,-1,46,-2,40,40,0,0
6517,41,0,88,0,38,-21,48,50,2,0
6518,43,5,88,0,42,0,44,46,2,0
6519,37,0,82,0,38,16,45,43,0,0
6520,39,0,78,-2,38,-4,39,39,0,0
6521,56,0,96,0,54,-30,40,42,2,0
6522,47,0,107,2,46,0,60,60,0,0
6523,44,4,86,0,44,17,42,42,0,0
6524,49,0,78,0,46,-7,29,32,2,0
6525,39,-2,80,-4,38,0,41,41,0,0
6526,38,0,96,0,38,4,58,57,0,0
6527,41,0,81,0,38,-20,40,43,2,0
6528,47,0,90,1,46,0,42,43,0,0
6529,37,0,93,-6,12,0,56,81,24,0
6530,37,0,78,6,36,23,41,42,0,0
6531,51,1,83,0,50,-19,31,33,2,0
6532,55,0,86,0,54,-8,31,32,2,0
6533,51,-1,86,0,50,-6,36,37,2,0
6534,37,0,76,2,20,-7,39,55,16,0
6535,37,0,77,0,34,-9,40,43,4,0
6536,56,0,84,0,56,0,28,27,0,0
6537,41,0,108,0,42,6,67,67,0,0
6538,49,1,84,0,46,-10,35,37,2,0
6539,43,-4,86,0,44,6,42,42,0,0
6540,45,2,83,0,44,-6,37,39,2,0
6541,40,0,80,-2,38,-4,40,41,2,0
6542,37,4,104,0,16,-16,66,88,22,0
6543,37,0,77,0,-18,-13,40,95,54,0
6544,53,0,87,-4,52,-7,34,35,2,0
6545,56,-2,84,0,54,-30,28,30,2,0
6546,40,4,86,0,38,0,47,48,2,0
6547,57,0,84,-4,56,0,28,28,0,0
6548,46,3,81,0,46,5,35,34,0,0
6549,50,-4,111,3,50,0,61,62,0,0
6550,58,0,90,-4,56,0,32,33,2,0
6551,44,4,77,0,44,12,33,33,0,0
6552,56,0,87,1,56,8,31,30,0,0
6553,50,3,79,0,50,0,28,30,2,0
6554,37,-27,77,0,20,0,40,57,16,0
6555,45,0,93,0,46,5,48,47,0,0
6556,37,0,95,0,12,-1,58,82,24,0
6557,37,2,83,4,34,0,45,49,4,0
6558,41,3,83,0,38,-3,42,44,2,0
6559,37,0,97,0,20,15,60,77,16,0
6560,56,-1,95,-3,56,-4,39,39,0,0
6561,44,3,108,0,44,1,63,64,0,0
6562,37,0,79,0,12,7,42,66,24,0
6563,43,0,84,4,42,0,42,43,2,0
6564,41,0,83,0,42,3,41,41,0,0
6565,41,0,81,6,42,9,39,39,0,0
6566,39,-5,77,0,38,0,38,38,0,0
6567,37,0,104,7,18,0,67,86,20,0
6568,37,0,90,-2,36,0,52,53,2,0
6569,56,-1,95,0,54,0,40,41,2,0
6570,53,0,102,3,54,6,49,48,0,0
6571,37,-2,76,0,36,-17,39,40,2,0
6572,44,1,83,0,44,0,39,39,0,0
6573,37,0,104,0,26,2,66,78,12,0
6574,50,4,96,0,50,0,46,47,0,0
6575,56,-3,96,-3,56,0,40,39,0,0
6576,43,0,75,-1,42,-9,32,34,2,0
6577,39,0,81,-1,38,0,41,42,0,0
6578,37,4,100,0,34,0,64,67,4,0
6579,43,0,81,0,44,20,38,37,0,0
6580,58,0,107,-1,56,0,49,50,0,0
6581,41,0,85,0,42,21,44,44,0,0
6582,37,0,77,0,34,3,41,44,2,0
6583,37,1,111,17,28,0,73,82,8,0
6584,39,4,97,1,38,0,58,59,0,0
6585,56,0,96,0,56,31,40,39,0,0
6586,47,0,88,-5,46,0,40,41,0,0
6587,44,1,77,1,42,-16,34,36,2,0
6588,37,0,103,-7,26,0,66,77,12,0
6589,55,0,96,7,54,0,41,42,2,0
6590,37,0,104,0,26,2,67,78,12,0
6591,43,-1,86,-7,42,-25,42,44,2,0
6592,41,-1,77,0,42,16,37,36,0,0
6593,37,0,79,0,10,22,42,68,26,0
6594,42,-3,77,-2,42,0,35,36,2,0
6595,55,0,89,-2,54,0,34,35,0,0
6596,56,0,97,0,56,2,40,40,0,0
6597,44,0,77,0,44,6,34,34,0,0
6598,46,0,90,9,46,0,43,43,0,0
6599,53,0,88,4,54,0,35,34,0,0
6600,41,0,84,-3,38,-16,43,45,2,0
6601,37,0,79,5,28,0,42,50,8,0
6602,51,1,84,0,52,4,33,32,0,0
6603,41,1,83,0,38,-1,42,44,2,0
6604,40,3,79,0,38,0,38,40,2,0
6605,53,0,80,0,52,-14,27,28,2,0
6606,49,0,88,2,46,-6,40,42,2,0
6607,37,0,79,0,8,9,43,72,28,0
6608,46,0,87,-1,46,6,41,41,0,0
6609,56,-1,86,0,56,9,30,29,0,0
6610,53,5,81,0,54,31,28,26,0,0
6611,47,4,84,0,46,0,38,38,0,0
6612,56,0,87,0,56,10,31,30,0,0
6613,41,-2,77,0,38,-14,37,39,2,0
6614,38,1,81,0,38,12,43,42,0,0
6615,37,0,76,0,20,19,40,55,16,0
6616,43,1,96,0,42,0,53,55,2,0
6617,43,-3,77,1,42,-14,34,36,2,0
6618,52,4,85,0,52,0,33,33,0,0
6619,37,0,81,0,30,18,45,50,6,0
6620,44,1,87,0,44,16,43,43,0,0
6621,50,-5,86,5,50,0,36,37,0,0
6622,46,3,77,0,46,1,31,30,0,0
6623,49,0,76,-5,46,-18,27,30,2,0
6624,39,0,78,-1,38,0,39,39,0,0
6625,44,0,76,0,42,-14,32,35,2,0
6626,39,0,81,8,38,0,42,43,0,0
6627,41,0,86,0,38,-15,45,48,2,0
6628,49,1,86,-1,50,0,37,37,0,0
6629,43,0,81,1,42,-3,37,39,2,0
6630,37,0,108,0,36,6,71,72,0,0
6631,42,-3,84,0,42,0,42,43,0,0
6632,41,0,81,0,42,16,41,40,0,0
6633,41,0,84,5,38,-20,44,46,2,0
6634,41,-5,89,8,42,0,48,48,0,0
6635,37,0,103,0,18,-7,66,85,20,0
6636,49,0,83,-1,50,26,34,34,0,0
6637,39,-1,107,-8,38,0,68,68,0,0
6638,37,0,76,2,26,0,39,50,10,0
6639,38,1,77,0,38,7,40,39,0,0
6640,45,0,86,2,44,-7,41,42,2,0
6641,44,-2,77,0,44,1,34,34,0,0
6642,56,0,92,0,54,16,36,38,2,0
6643,45,0,93,0,44,-2,48,50,2,0
6644,43,4,93,0,42,0,51,52,2,0
6645,43,0,86,4,44,17,43,42,0,0
6646,44,0,88,2,42,-10,44,46,2,0
6647,44,1,83,0,44,8,40,39,0,0
6648,51,0,82,4,52,2,31,30,0,0
6649,59,0,84,0,56,-22,25,27,2,0
6650,41,2,77,0,42,13,36,35,0,0
6651,52,0,86,3,54,31,33,32,0,0
6652,51,-5,86,0,50,-14,35,37,2,0
6653,41,0,77,0,38,-5,37,39,2,0
6654,52,-5,77,0,52,0,26,26,0,0
6655,38,0,79,6,38,0,42,41,0,0
6656,57,2,84,0,56,0,28,28,0,0
6657,37,0,90,0,34,-8,53,57,4,0
6658,66,-5,109,0,68,0,43,42,0,0
6659,48,0,87,0,46,-6,39,41,2,0
6660,37,-5,76,0,36,0,39,40,2,0
6661,37,0,76,5,36,0,40,40,0,0
6662,83,0,86,0,-6,-14,3,94,90,0
6663,37,3,77,0,-22,16,40,101,60,0
6664,39,-5,81,2,38,0,42,42,0,0
6665,53,4,85,0,52,-5,32,33,2,0
6666,39,0,79,1,38,0,41,41,0,0
6667,40,-3,81,2,38,0,41,42,2,0
6668,37,0,74,0,30,14,37,43,6,0
6669,37,0,79,0,20,1,42,58,16,0
6670,50,5,77,0,50,0,27,28,2,0
6671,51,0,77,0,50,-2,26,28,2,0
6672,37,0,77,0,30,-28,41,46,6,0
6673,47,-4,88,0,46,0,42,42,0,0
6674,43,0,109,0,42,0,66,67,2,0
6675,45,-1,79,0,46,13,33,32,0,0
6676,37,0,76,0,24,0,40,53,14,0
6677,37,0,79,-1,0,3,42,79,36,0
6678,37,0,80,0,10,-11,43,70,26,0
6679,53,0,90,0,54,16,37,36,0,0
6680,42,0,76,-3,42,-5,34,35,2,0
6681,37,0,111,6,28,0,73,82,8,0
6682,47,-4,81,3,46,0,34,35,0,0
6683,45,1,76,0,44,-1,31,32,2,0
6684,47,-5,76,0,46,0,28,29,0,0
6685,41,1,76,0,38,-25,35,37,2,0
6686,42,0,90,0,42,0,48,48,0,0
6687,51,0,81,0,50,-3,30,32,2,0
6688,51,0,83,0,50,-9,32,33,2,0
6689,43,3,76,0,42,0,33,34,2,0
6690,37,3,77,2,0,6,40,77,38,0
6691,41,0,88,4,38,-8,47,49,2,0
6692,46,1,81,0,46,8,35,35,0,0
6693,41,5,78,0,42,18,37,37,0,0
6694,38,0,94,2,38,7,56,55,0,0
6695,37,0,106,2,38,31,69,67,0,0
6696,45,0,84,0,44,-12,38,40,2,0
6697,43,-1,76,1,42,-6,33,35,2,0
6698,45,0,79,0,46,17,34,33,0,0
6699,41,0,79,-5,42,27,38,37,0,0
6700,53,0,87,0,52,-8,34,35,2,0
6701,37,0,92,0,24,1,55,69,14,0
6702,37,-3,76,0,34,0,39,43,4,0
6703,37,-3,80,0,36,0,43,44,0,0
6704,45,0,86,-3,44,0,40,42,2,0
6705,37,0,79,-3,10,0,42,69,26,0
6706,38,0,80,8,38,0,42,41,0,0
6707,45,0,81,0,44,-3,36,37,2,0
6708,37,0,80,4,10,0,43,70,26,0
6709,44,1,84,0,44,10,41,41,0,0
6710,37,0,99,0,30,14,61,68,6,0
6711,37,-5,77,0,20,0,40,56,16,0
6712,45,0,81,0,44,-24,36,37,2,0
6713,37,-1,79,0,30,0,42,48,6,0
6714,79,-3,84,0,-38,0,4,123,118,0
6715,79,0,83,2,-42,-16,5,127,122,0
6716,37,0,104,4,24,0,66,80,14,0
6717,39,0,76,-4,38,0,37,37,0,0
6718,56,1,81,0,56,0,25,24,0,0
6719,46,0,88,0,44,-16,42,44,2,0
6720,51,-1,77,0,52,0,26,25,0,0
6721,43,0,76,-7,42,0,33,35,2,0
6722,42,4,81,0,42,0,39,39,0,0
6723,50,0,107,-1,50,-2,56,58,2,0
6724,37,0,76,0,36,29,39,39,0,0
6725,37,0,83,0,0,-24,46,83,36,0
6726,46,0,85,0,46,19,39,39,0,0
6727,37,0,76,0,24,9,39,52,14,0
6728,40,1,79,0,38,0,38,40,2,0
6729,42,-1,86,1,42,0,44,45,2,0
6730,43,-4,89,0,42,0,46,48,2,0
6731,37,3,82,-6,34,0,45,48,4,0
6732,48,0,88,-6,46,0,40,41,2,0
6733,45,0,86,1,44,0,41,42,2,0
6734,43,3,77,0,42,0,34,35,2,0
6735,46,0,80,-5,46,3,34,34,0,0
6736,54,0,81,7,54,0,27,27,0,0
6737,37,0,79,0,12,1,42,66,24,0
6738,41,0,78,0,42,26,37,37,0,0
6739,45,3,90,0,44,0,45,46,2,0
6740,37,0,78,0,10,-20,41,68,26,0
6741,51,5,82,0,52,18,31,30,0,0
6742,50,0,79,4,50,0,29,30,0,0
6743,49,3,82,0,50,4,33,33,0,0
6744,37,0,76,-3,20,0,39,55,16,0
6745,37,0,79,0,26,3,43,54,10,0
6746,37,0,77,5,36,-14,39,41,2,0
6747,54,5,86,0,54,0,32,32,0,0
6748,39,3,93,0,34,9,54,59,6,0
6749,49,-1,81,-2,50,-19,32,32,0,0
6750,37,0,78,0,12,6,42,65,24,0
6751,81,1,84,0,-14,2,3,100,96,0
6752,37,0,104,0,26,-7,66,78,12,0
6753,37,0,81,-3,-4,0,44,86,42,0
6754,45,-3,78,0,44,-1,33,34,2,0
6755,52,0,81,0,52,-4,29,30,0,0
6756,37,0,81,5,36,-3,43,44,2,0
6757,53,0,88,0,52,-7,35,37,2,0
6758,45,0,86,-4,46,19,41,40,0,0
6759,37,0,76,-3,28,-12,39,47,8,0
6760,41,-5,76,0,38,-15,35,37,2,0
6761,37,0,104,3,26,19,67,78,12,0
6762,44,0,86,0,44,15,43,42,0,0
6763,48,-1,77,0,46,0,28,30,2,0
6764,48,5,77,0,46,0,29,30,2,0
6765,41,0,89,0,42,20,48,48,0,0
6766,37,0,77,0,24,16,40,54,14,0
6767,54,2,81,0,54,0,27,27,0,0
6768,41,4,78,0,42,5,37,37,0,0
6769,47,0,81,-6,46,0,33,34,0,0
6770,37,0,104,0,28,0,67,76,8,0
6771,37,0,77,0,34,5,40,43,4,0
6772,44,0,86,-5,44,0,43,42,0,0
6773,37,0,103,0,24,-2,66,80,14,0
6774,37,-5,76,0,36,0,39,39,0,0
6775,42,0,90,3,42,0,49,49,0,0
6776,49,-2,82,0,50,2,33,33,0,0
6777,49,0,79,0,46,-12,30,32,2,0
6778,37,0,84,0,18,-8,47,66,18,0
6779,57,0,81,0,56,0,24,24,0,0
6780,41,-1,83,0,42,9,41,41,0,0
6781,41,0,79,0,38,0,39,41,2,0
6782,48,-2,84,0,46,-1,36,38,2,0
6783,58,-5,84,0,56,0,26,27,0,0
6784,49,0,84,0,50,11,35,35,0,0
6785,53,0,104,0,54,12,51,49,0,0
6786,39,1,86,7,38,0,46,47,0,0
6787,41,-3,82,0,38,-25,41,43,2,0
6788,41,2,75,0,42,8,34,34,0,0
6789,51,0,81,0,52,5,29,29,0,0
6790,38,0,86,0,38,0,48,47,0,0
6791,55,0,81,0,54,-10,25,26,2,0
6792,53,0,109,8,52,-14,56,57,2,0
6793,37,1,81,3,24,0,44,58,14,0
6794,37,0,76,0,24,10,40,53,14,0
6795,41,1,77,0,42,11,36,35,0,0
6796,57,4,82,0,56,0,25,25,0,0
6797,37,0,94,0,16,15,57,79,22,0
6798,53,0,82,2,54,12,29,28,0,0
6799,56,0,80,0,56,14,24,23,0,0
6800,52,5,86,-1,52,0,33,34,0,0
6801,37,0,92,0,18,-2,55,74,20,0
6802,54,-4,78,-3,54,0,24,24,0,0
6803,37,0,82,0,36,7,45,46,0,0
6804,38,-2,77,0,38,0,40,39,0,0
6805,53,-2,108,0,54,18,55,54,0,0
6806,49,5,90,5,46,-2,42,44,2,0
6807,45,1,76,7,44,0,32,32,0,0
6808,37,0,104,4,28,0,66,75,8,0
6809,37,-2,83,-2,34,0,46,49,4,0
6810,43,0,81,0,44,25,38,37,0,0
6811,51,2,84,0,52,12,33,33,0,0
6812,46,0,85,-1,44,-26,39,41,2,0
6813,37,0,81,0,18,0,44,63,18,0
6814,46,0,86,2,46,1,41,40,0,0
6815,37,0,104,0,26,-19,67,78,12,0
6816,51,0,82,0,52,3,31,30,0,0
6817,46,2,107,-1,46,0,61,60,0,0
6818,37,0,81,0,18,-14,44,63,18,0
6819,38,0,83,0,38,11,45,44,0,0
6820,41,-1,82,0,42,13,41,41,0,0
6821,37,0,80,0,30,-17,43,49,6,0
6822,46,0,83,0,46,3,37,36,0,0
6823,55,0,108,2,54,0,53,54,0,0
6824,49,1,88,0,50,8,39,39,0,0
6825,37,0,79,0,30,-8,43,48,6,0
6826,42,5,86,0,42,0,45,45,0,0
6827,40,0,77,1,38,0,37,38,2,0
6828,45,-6,81,0,44,0,36,37,2,0
6829,49,0,87,0,50,0,38,38,0,0
6830,49,0,82,0,46,-24,33,35,2,0
6831,43,0,86,-3,42,0,42,44,2,0
6832,54,0,81,-3,54,-4,27,27,0,0
6833,53,0,88,5,54,0,35,34,0,0
6834,41,1,84,0,42,4,43,43,0,0
6835,45,1,93,0,44,0,48,49,0,0
6836,60,-2,111,0,60,0,50,51,2,0
6837,38,4,76,0,38,16,38,37,0,0
6838,41,-1,97,-3,38,-8,56,58,2,0
6839,57,1,86,-6,56,0,30,30,0,0
6840,37,0,83,0,-2,-16,47,86,40,0
6841,47,-1,79,0,46,0,31,32,0,0
6842,51,0,109,0,50,-14,58,60,2,0
6843,40,0,109,5,38,0,69,71,2,0
6844,41,0,86,0,42,5,46,45,0,0
6845,37,-22,77,0,20,0,40,56,16,0
6846,46,0,83,-3,46,0,36,36,0,0
6847,42,-4,83,0,42,0,42,42,0,0
6848,46,-3,76,-1,46,0,29,29,0,0
6849,54,3,79,0,54,0,25,24,0,0
6850,45,0,81,1,46,29,35,34,0,0
6851,37,-2,79,0,28,0,42,51,8,0
6852,42,0,78,1,42,0,36,37,2,0
6853,37,0,93,0,12,-6,55,80,24,0
6854,45,0,81,7,44,0,36,37,0,0
6855,51,1,81,0,52,24,29,29,0,0
6856,43,0,81,-4,42,-1,37,39,2,0
6857,52,0,86,0,54,25,33,32,0,0
6858,49,-4,85,0,50,0,36,36,0,0
6859,37,0,77,0,16,-30,41,62,22,0
6860,48,0,80,0,46,-4,32,34,2,0
6861,47,0,109,4,46,0,63,63,0,0
6862,37,0,77,0,34,4,40,43,2,0
6863,45,-1,76,0,46,15,31,30,0,0
6864,43,0,86,0,44,27,43,42,0,0
6865,46,-4,77,0,46,6,32,31,0,0
6866,37,0,77,0,30,13,40,46,6,0
6867,37,0,78,0,18,18,42,60,18,0
6868,46,-1,87,5,46,0,41,41,0,0
6869,45,0,76,0,46,25,31,30,0,0
6870,47,-1,75,0,46,0,28,28,0,0
6871,42,0,85,-4,42,0,43,44,2,0
6872,45,5,86,1,44,-4,41,42,2,0
6873,44,0,79,0,42,-18,35,37,2,0
6874,37,0,76,0,38,13,39,37,0,0
6875,45,-5,86,0,44,0,42,42,0,0
6876,45,0,89,4,44,-9,44,45,2,0
6877,38,2,79,0,38,16,41,40,0,0
6878,45,1,83,0,44,-1,37,39,2,0
6879,41,0,78,0,42,28,37,37,0,0
6880,85,0,88,-1,6,-5,3,83,80,0
6881,41,0,87,2,42,23,46,46,0,0
6882,43,0,77,-7,42,-18,34,35,2,0
6883,46,0,80,0,44,-22,34,36,2,0
6884,37,0,78,0,-2,2,42,81,40,0
6885,37,0,78,-4,2,0,41,75,34,0
6886,37,0,104,0,18,22,66,86,20,0
6887,37,0,90,0,36,27,53,54,2,0
6888,49,0,81,0,46,-25,33,35,2,0
6889,37,0,83,-1,16,0,46,67,22,0
6890,37,0,79,0,6,-3,42,74,32,0
6891,44,4,88,0,44,12,44,44,0,0
6892,48,0,84,-1,46,-2,36,38,2,0
6893,37,0,77,0,30,-9,40,46,6,0
6894,37,0,76,111,20,0,40,55,16,0
6895,49,0,95,0,50,16,47,46,0,0
6896,58,0,86,-1,56,0,29,30,0,0
6897,45,0,79,0,44,0,34,35,2,0
6898,38,0,76,-4,38,0,37,37,0,0
6899,45,3,86,1,44,0,42,42,0,0
6900,41,0,76,-1,38,-17,35,37,2,0
6901,45,0,87,0,44,-15,42,43,2,0
6902,50,-1,106,0,50,0,57,57,0,0
6903,37,0,105,4,18,17,68,87,18,0
6904,37,0,76,7,36,0,39,39,0,0
6905,56,1,86,2,56,2,31,30,0,0
6906,48,-2,83,-6,46,-9,35,37,2,0
6907,45,0,86,-3,44,0,42,42,0,0
6908,45,0,77,0,44,-20,32,34,2,0
6909,42,-1,88,1,42,0,46,46,0,0
6910,37,0,76,0,30,-16,40,45,6,0
6911,41,0,84,1,42,28,43,43,0,0
6912,41,2,77,0,42,3,36,36,0,0
6913,37,0,75,-3,36,0,38,39,0,0
6914,37,0,76,0,28,-6,40,48,8,0
6915,38,1,79,0,38,5,41,40,0,0
6916,44,0,82,0,44,9,38,38,0,0
6917,37,4,75,0,20,13,38,54,16,0
6918,37,0,76,-2,24,4,39,52,14,0
6919,37,0,107,-3,36,-4,69,71,2,0
6920,37,0,77,0,2,-2,40,74,34,0
6921,51,0,78,-4,52,1,27,26,0,0
6922,46,0,85,-4,46,0,39,39,0,0
6923,37,0,75,-1,18,-4,38,57,18,0
6924,53,0,88,8,52,-6,35,36,2,0
6925,51,1,81,0,50,-9,30,32,2,0
6926,45,-2,76,0,46,6,31,30,0,0
6927,52,0,85,0,54,22,33,31,0,0
6928,49,0,87,0,50,22,38,38,0,0
6929,38,0,77,-1,38,0,39,38,0,0
6930,51,-1,90,0,50,-11,39,41,2,0
6931,43,3,89,0,42,0,46,48,2,0
6932,43,0,86,-7,44,16,43,42,0,0
6933,37,0,80,0,18,-2,43,62,18,0
6934,46,0,88,2,46,13,42,41,0,0
6935,37,0,77,-2,34,-1,40,43,2,0
6936,37,0,80,0,36,0,43,44,2,0
6937,39,-1,85,0,38,0,46,46,0,0
6938,45,-1,106,-2,44,-4,62,62,0,0
6939,49,0,77,0,46,-30,28,30,2,0
6940,41,0,79,-1,38,-5,39,41,2,0
6941,37,0,77,-1,26,-8,41,52,10,0
6942,50,-1,89,-7,50,0,39,40,2,0
6943,53,-5,79,0,54,0,25,24,0,0
6944,37,0,80,0,34,13,43,46,2,0
6945,50,0,101,0,50,0,52,52,0,0
6946,57,1,86,0,56,0,29,29,0,0
6947,43,2,89,0,42,0,46,48,2,0
6948,49,-3,107,0,46,-30,58,60,2,0
6949,37,0,103,0,26,2,66,77,12,0
6950,48,3,88,0,46,0,39,41,2,0
6951,45,-1,79,0,44,-21,33,35,2,0
6952,45,1,84,0,46,31,39,38,0,0
6953,37,4,106,0,36,0,69,70,0,0
6954,44,2,77,0,44,8,33,33,0,0
6955,37,0,94,0,12,-8,57,81,24,0
6956,41,-1,76,0,42,5,35,35,0,0
6957,37,0,77,4,34,-26,40,43,2,0
6958,41,0,106,0,38,-24,64,67,2,0
6959,49,3,84,0,46,-8,35,37,2,0
6960,45,0,88,0,46,23,43,42,0,0
6961,37,0,76,4,36,0,39,39,0,0
6962,43,-5,76,0,44,10,33,32,0,0
6963,37,0,79,0,16,-6,43,64,22,0
6964,37,-2,86,0,36,0,49,50,0,0
6965,55,0,82,6,54,0,26,28,2,0
6966,51,3,88,0,52,15,36,36,0,0
6967,54,0,88,-3,54,0,34,33,0,0
6968,39,2,79,0,38,0,41,41,0,0
6969,43,-4,79,0,44,19,35,35,0,0
6970,37,-1,76,0,24,26,39,53,14,0
6971,37,-3,76,0,36,-27,39,40,2,0
